Zeit;Kanal A
(ms);(mV)

-0,31699968;-2,79220000
-0,31199968;-2,79220000
-0,30699968;-2,60580700
-0,30199968;-2,79220000
-0,29699968;-2,79220000
-0,29199968;-2,60580700
-0,28699968;-2,79220000
-0,28199968;-2,04724400
-0,27699968;-2,60580700
-0,27199968;-2,60580700
-0,26699968;-2,04724400
-0,26199968;-2,41941400
-0,25699968;-1,11651100
-0,25199968;-0,74434050
-0,24699968;-1,48868100
-0,24199968;-1,11651100
-0,23699968;-0,74434050
-0,23199968;-0,93073320
-0,22699968;-1,11651100
-0,22199968;-1,30290300
-0,21699968;-1,11651100
-0,21199968;-0,74434050
-0,20699968;-1,86146600
-0,20199968;-2,97797700
-0,19699968;-2,60580700
-0,19199968;-2,97797700
-0,18699968;-3,72293300
-0,18199968;-3,90871000
-0,17699968;-3,90871000
-0,17199968;-3,90871000
-0,16699968;-3,72293300
-0,16199968;-3,72293300
-0,15699968;-4,28149600
-0,15199968;-2,23363700
-0,14699968;-3,72293300
-0,14199968;-3,16437000
-0,13699968;-3,35014700
-0,13199968;-2,41941400
-0,12699968;-2,23363700
-0,12199968;-1,30290300
-0,11699968;-1,11651100
-0,11199968;-1,67507400
-0,10699968;-1,11651100
-0,10199968;-0,74434050
-0,09699968;-1,11651100
-0,09199968;-0,93073320
-0,08699968;-0,74434050
-0,08199968;-0,74434050
-0,07699968;-0,55794780
-0,07199968;-0,74434050
-0,06699968;-1,30290300
-0,06199968;-0,37217020
-0,05699968;-0,37217020
-0,05199968;-0,18577760
-0,04699968;0,18577760
-0,04199968;0,37217020
-0,03699968;0,55794780
-0,03199968;0,37217020
-0,02699968;0,93073320
-0,02199968;1,11651100
-0,01699968;1,67507400
-0,01199968;2,04724400
-0,00699968;2,41941400
-0,00199968;2,23363700
0,00300032;3,16437000
0,00800032;2,41941400
0,01300032;2,97797700
0,01800032;3,72293300
0,02300032;2,97797700
0,02800032;3,53654000
0,03300032;2,79220000
0,03800032;3,35014700
0,04300032;2,41941400
0,04800032;2,41941400
0,05300032;2,23363700
0,05800032;3,35014700
0,06300031;2,79220000
0,06800031;2,04724400
0,07300031;2,04724400
0,07800031;1,67507400
0,08300031;2,04724400
0,08800031;2,04724400
0,09300031;1,11651100
0,09800031;1,86146600
0,10300031;1,48868100
0,10800031;1,86146600
0,11300031;1,86146600
0,11800031;2,23363700
0,12300031;2,04724400
0,12800031;1,86146600
0,13300031;2,04724400
0,13800031;2,04724400
0,14300031;1,86146600
0,14800031;2,60580700
0,15300031;1,86146600
0,15800031;2,97797700
0,16300031;2,23363700
0,16800031;2,79220000
0,17300031;3,53654000
0,17800031;2,97797700
0,18300031;3,35014700
0,18800031;2,97797700
0,19300031;3,35014700
0,19800031;3,35014700
0,20300031;3,35014700
0,20800031;2,79220000
0,21300031;3,90871000
0,21800031;2,97797700
0,22300031;2,41941400
0,22800031;3,35014700
0,23300031;2,79220000
0,23800031;2,97797700
0,24300031;2,41941400
0,24800031;1,30290300
0,25300031;2,41941400
0,25800031;2,79220000
0,26300031;3,35014700
0,26800031;3,90871000
0,27300031;2,41941400
0,27800031;3,35014700
0,28300031;2,97797700
0,28800031;2,79220000
0,29300031;2,79220000
0,29800031;2,97797700
0,30300031;2,79220000
0,30800031;2,79220000
0,31300031;2,97797700
0,31800031;2,41941400
0,32300031;2,79220000
0,32800031;2,60580700
0,33300031;2,79220000
0,33800031;2,41941400
0,34300031;2,41941400
0,34800031;2,23363700
0,35300031;1,86146600
0,35800031;1,48868100
0,36300031;1,86146600
0,36800031;1,86146600
0,37300031;1,86146600
0,37800031;2,41941400
0,38300031;1,86146600
0,38800031;1,86146600
0,39300031;1,67507400
0,39800031;1,86146600
0,40300031;1,30290300
0,40800031;1,11651100
0,41300031;1,48868100
0,41800031;1,67507400
0,42300031;1,30290300
0,42800031;0,74434050
0,43300031;0,93073320
0,43800031;0,18577760
0,44300031;0,00000000
0,44800031;-0,37217020
0,45300031;-0,18577760
0,45800031;0,00000000
0,46300030;0,18577760
0,46800030;0,18577760
0,47300030;0,18577760
0,47800030;0,37217020
0,48300030;2,04724400
0,48800030;2,04724400
0,49300030;3,16437000
0,49800030;2,97797700
0,50300030;3,35014700
0,50800030;3,90871000
0,51300030;3,35014700
0,51800030;4,28149600
0,52300030;2,97797700
0,52800030;2,97797700
0,53300030;2,04724400
0,53800030;1,67507400
0,54300030;1,11651100
0,54800030;0,55794780
0,55300030;-0,55794780
0,55800030;-0,37217020
0,56300030;-0,74434050
0,56800030;-1,67507400
0,57300030;-1,30290300
0,57800030;-1,67507400
0,58300030;-1,48868100
0,58800030;-5,02583600
0,59300030;-1,67507400
0,59800030;-1,67507400
0,60300030;-1,30290300
0,60800030;-1,86146600
0,61300030;-1,30290300
0,61800030;-1,67507400
0,62300030;-1,30290300
0,62800030;-0,55794780
0,63300030;-1,67507400
0,63800030;-1,86146600
0,64300030;-1,86146600
0,64800030;-1,67507400
0,65300030;-1,86146600
0,65800030;-2,04724400
0,66300030;-2,04724400
0,66800030;-2,23363700
0,67300030;-2,60580700
0,67800030;-2,60580700
0,68300030;-3,16437000
0,68800030;-3,90871000
0,69300030;-4,65366600
0,69800030;-3,90871000
0,70300030;-3,35014700
0,70800030;-4,09510300
0,71300030;-3,90871000
0,71800030;-4,09510300
0,72300030;-4,09510300
0,72800030;-3,90871000
0,73300030;-3,90871000
0,73800030;-1,67507400
0,74300030;-2,79220000
0,74800030;-3,35014700
0,75300030;-2,23363700
0,75800030;-2,23363700
0,76300030;-1,67507400
0,76800030;-2,04724400
0,77300030;-2,04724400
0,77800030;-1,67507400
0,78300030;-2,23363700
0,78800030;-2,41941400
0,79300030;-2,97797700
0,79800030;-2,97797700
0,80300030;-2,97797700
0,80800030;-3,16437000
0,81300030;-3,53654000
0,81800030;-3,53654000
0,82300030;-3,72293300
0,82800030;-3,90871000
0,83300030;-3,16437000
0,83800030;-3,16437000
0,84300030;-2,97797700
0,84800030;-3,53654000
0,85300030;-3,16437000
0,85800029;-3,16437000
0,86300029;-2,97797700
0,86800029;-2,60580700
0,87300029;-3,16437000
0,87800029;-3,16437000
0,88300029;-3,16437000
0,88800029;-3,53654000
0,89300029;-4,09510300
0,89800029;-3,35014700
0,90300029;-3,53654000
0,90800029;-2,97797700
0,91300029;-3,16437000
0,91800029;-3,16437000
0,92300029;-2,97797700
0,92800029;-3,35014700
0,93300029;-3,16437000
0,93800029;-2,60580700
0,94300029;-2,79220000
0,94800029;-2,79220000
0,95300029;-3,16437000
0,95800029;-2,79220000
0,96300029;-2,41941400
0,96800029;-3,16437000
0,97300029;-2,79220000
0,97800029;-2,97797700
0,98300029;-2,60580700
0,98800029;-3,16437000
0,99300029;-1,67507400
0,99800029;-2,60580700
1,00300029;-2,04724400
1,00800029;-2,41941400
1,01300029;-2,04724400
1,01800029;-1,67507400
1,02300029;-1,11651100
1,02800029;-1,11651100
1,03300029;-0,55794780
1,03800029;-1,11651100
1,04300029;-0,93073320
1,04800029;-0,93073320
1,05300029;-0,74434050
1,05800029;-1,30290300
1,06300029;-1,30290300
1,06800029;-1,67507400
1,07300029;-2,23363700
1,07800029;-1,86146600
1,08300029;-2,97797700
1,08800029;-3,16437000
1,09300029;-3,53654000
1,09800029;-3,53654000
1,10300029;-4,28149600
1,10800029;-3,90871000
1,11300029;-3,53654000
1,11800029;-3,53654000
1,12300029;-2,79220000
1,12800029;-3,53654000
1,13300029;-3,16437000
1,13800029;-2,04724400
1,14300029;-2,79220000
1,14800029;-2,04724400
1,15300029;-1,30290300
1,15800029;-1,86146600
1,16300029;-1,30290300
1,16800029;-1,30290300
1,17300029;-1,11651100
1,17800029;-1,11651100
1,18300029;-0,74434050
1,18800029;-1,11651100
1,19300029;-0,37217020
1,19800029;-0,74434050
1,20300029;0,00000000
1,20800029;-0,55794780
1,21300029;-0,55794780
1,21800029;-0,74434050
1,22300029;0,55794780
1,22800029;0,55794780
1,23300029;0,37217020
1,23800029;0,74434050
1,24300029;0,93073320
1,24800029;1,48868100
1,25300028;1,11651100
1,25800028;1,48868100
1,26300028;1,86146600
1,26800028;1,86146600
1,27300028;1,86146600
1,27800028;2,79220000
1,28300028;2,41941400
1,28800028;2,79220000
1,29300028;2,79220000
1,29800028;2,79220000
1,30300028;2,97797700
1,30800028;2,23363700
1,31300028;3,16437000
1,31800028;2,79220000
1,32300028;3,90871000
1,32800028;2,41941400
1,33300028;2,97797700
1,33800028;2,79220000
1,34300028;2,41941400
1,34800028;2,41941400
1,35300028;2,04724400
1,35800028;1,86146600
1,36300028;1,86146600
1,36800028;2,04724400
1,37300028;1,86146600
1,37800028;2,04724400
1,38300028;1,67507400
1,38800028;1,48868100
1,39300028;1,48868100
1,39800028;1,86146600
1,40300028;2,04724400
1,40800028;1,30290300
1,41300028;1,86146600
1,41800028;1,67507400
1,42300028;2,60580700
1,42800028;2,60580700
1,43300028;2,97797700
1,43800028;2,79220000
1,44300028;2,79220000
1,44800028;2,79220000
1,45300028;3,72293300
1,45800028;3,72293300
1,46300028;2,79220000
1,46800028;4,09510300
1,47300028;3,72293300
1,47800028;3,90871000
1,48300028;3,35014700
1,48800028;3,72293300
1,49300028;3,90871000
1,49800028;2,97797700
1,50300028;2,97797700
1,50800028;2,79220000
1,51300028;3,16437000
1,51800028;2,41941400
1,52300028;2,41941400
1,52800028;2,04724400
1,53300028;2,41941400
1,53800028;2,04724400
1,54300028;2,60580700
1,54800028;2,04724400
1,55300028;2,41941400
1,55800028;2,79220000
1,56300028;3,35014700
1,56800028;2,97797700
1,57300028;3,35014700
1,57800028;2,97797700
1,58300028;3,35014700
1,58800028;2,97797700
1,59300028;2,41941400
1,59800028;3,16437000
1,60300028;2,60580700
1,60800028;2,97797700
1,61300028;2,41941400
1,61800028;2,41941400
1,62300028;2,60580700
1,62800028;2,23363700
1,63300028;2,04724400
1,63800028;1,86146600
1,64300028;2,23363700
1,64800027;1,86146600
1,65300027;2,04724400
1,65800027;2,23363700
1,66300027;2,97797700
1,66800027;1,86146600
1,67300027;1,48868100
1,67800027;2,41941400
1,68300027;1,11651100
1,68800027;1,67507400
1,69300027;2,23363700
1,69800027;1,11651100
1,70300027;0,55794780
1,70800027;0,37217020
1,71300027;0,55794780
1,71800027;0,18577760
1,72300027;0,37217020
1,72800027;-0,55794780
1,73300027;0,00000000
1,73800027;-0,18577760
1,74300027;0,00000000
1,74800027;0,55794780
1,75300027;1,11651100
1,75800027;1,67507400
1,76300027;2,41941400
1,76800027;2,97797700
1,77300027;3,72293300
1,77800027;4,28149600
1,78300027;4,28149600
1,78800027;4,28149600
1,79300027;3,35014700
1,79800027;3,16437000
1,80300027;3,35014700
1,80800027;2,97797700
1,81300027;2,04724400
1,81800027;0,93073320
1,82300027;2,04724400
1,82800027;0,00000000
1,83300027;-0,18577760
1,83800027;-0,74434050
1,84300027;-1,30290300
1,84800027;-0,93073320
1,85300027;-1,48868100
1,85800027;-2,23363700
1,86300027;-1,30290300
1,86800027;-2,23363700
1,87300027;-1,30290300
1,87800027;-0,74434050
1,88300027;-1,30290300
1,88800027;-1,11651100
1,89300027;-1,67507400
1,89800027;-1,86146600
1,90300027;-0,93073320
1,90800027;-1,67507400
1,91300027;-1,48868100
1,91800027;-2,04724400
1,92300027;-2,04724400
1,92800027;-1,67507400
1,93300027;-2,23363700
1,93800027;-2,60580700
1,94300027;-2,23363700
1,94800027;-2,60580700
1,95300027;-2,97797700
1,95800027;-3,16437000
1,96300027;-3,53654000
1,96800027;-2,97797700
1,97300027;-4,09510300
1,97800027;-5,02583600
1,98300027;-4,09510300
1,98800027;-3,72293300
1,99300027;-4,09510300
1,99800027;-3,72293300
2,00300027;-3,16437000
2,00800027;-3,53654000
2,01300027;-3,72293300
2,01800027;-2,97797700
2,02300027;-1,67507400
2,02800027;-2,04724400
2,03300027;-1,86146600
2,03800027;-2,04724400
2,04300026;-1,86146600
2,04800026;-2,23363700
2,05300026;-1,67507400
2,05800026;-2,79220000
2,06300026;-2,23363700
2,06800026;-2,41941400
2,07300026;-2,97797700
2,07800026;-3,35014700
2,08300026;-3,90871000
2,08800026;-3,90871000
2,09300026;-3,16437000
2,09800026;-3,35014700
2,10300026;-3,90871000
2,10800026;-2,97797700
2,11300026;-3,16437000
2,11800026;-3,35014700
2,12300026;-2,79220000
2,12800026;-3,35014700
2,13300026;-2,60580700
2,13800026;-2,60580700
2,14300026;-2,60580700
2,14800026;-2,97797700
2,15300026;-2,60580700
2,15800026;-3,72293300
2,16300026;-2,97797700
2,16800026;-3,53654000
2,17300026;-3,16437000
2,17800026;-3,16437000
2,18300026;-3,72293300
2,18800026;-3,90871000
2,19300026;-3,90871000
2,19800026;-3,53654000
2,20300026;-3,90871000
2,20800026;-3,35014700
2,21300026;-3,53654000
2,21800026;-3,53654000
2,22300026;-3,72293300
2,22800026;-3,16437000
2,23300026;-3,16437000
2,23800026;-3,16437000
2,24300026;-2,79220000
2,24800026;-2,79220000
2,25300026;-3,16437000
2,25800026;-2,97797700
2,26300026;-2,79220000
2,26800026;-2,97797700
2,27300026;-2,23363700
2,27800026;-2,60580700
2,28300026;-2,04724400
2,28800026;-1,86146600
2,29300026;-1,67507400
2,29800026;-1,30290300
2,30300026;-0,74434050
2,30800026;-0,74434050
2,31300026;-0,55794780
2,31800026;-0,74434050
2,32300026;0,00000000
2,32800026;-0,74434050
2,33300026;-0,93073320
2,33800026;-1,67507400
2,34300026;-1,67507400
2,34800026;-2,04724400
2,35300026;-2,60580700
2,35800026;-3,16437000
2,36300026;-3,16437000
2,36800026;-3,53654000
2,37300026;-3,72293300
2,37800026;-3,72293300
2,38300026;-4,46727300
2,38800026;-4,28149600
2,39300026;-3,90871000
2,39800026;-2,79220000
2,40300026;-3,16437000
2,40800026;-3,16437000
2,41300026;-2,41941400
2,41800026;-1,86146600
2,42300026;-2,23363700
2,42800026;-2,04724400
2,43300026;-1,67507400
2,43800025;-0,74434050
2,44300025;-1,11651100
2,44800025;-0,18577760
2,45300025;-1,11651100
2,45800025;-0,37217020
2,46300025;-0,37217020
2,46800025;-0,55794780
2,47300025;0,00000000
2,47800025;0,93073320
2,48300025;0,00000000
2,48800025;0,00000000
2,49300025;-0,37217020
2,49800025;0,18577760
2,50300025;0,18577760
2,50800025;-0,74434050
2,51300025;-0,18577760
2,51800025;0,18577760
2,52300025;0,18577760
2,52800025;0,37217020
2,53300025;0,93073320
2,53800025;1,30290300
2,54300025;2,04724400
2,54800025;1,67507400
2,55300025;1,86146600
2,55800025;2,79220000
2,56300025;2,79220000
2,56800025;2,97797700
2,57300025;3,35014700
2,57800025;3,72293300
2,58300025;3,35014700
2,58800025;3,35014700
2,59300025;3,35014700
2,59800025;2,79220000
2,60300025;3,16437000
2,60800025;2,04724400
2,61300025;2,04724400
2,61800025;1,86146600
2,62300025;1,67507400
2,62800025;1,30290300
2,63300025;0,55794780
2,63800025;0,93073320
2,64300025;1,30290300
2,64800025;-0,74434050
2,65300025;1,11651100
2,65800025;1,11651100
2,66300025;0,93073320
2,66800025;0,93073320
2,67300025;1,48868100
2,67800025;1,30290300
2,68300025;1,86146600
2,68800025;2,04724400
2,69300025;1,30290300
2,69800025;2,23363700
2,70300025;2,97797700
2,70800025;3,16437000
2,71300025;2,41941400
2,71800025;2,60580700
2,72300025;3,53654000
2,72800025;2,97797700
2,73300025;2,79220000
2,73800025;3,16437000
2,74300025;3,72293300
2,74800025;3,35014700
2,75300025;2,97797700
2,75800025;2,97797700
2,76300025;3,35014700
2,76800025;2,60580700
2,77300025;2,97797700
2,77800025;2,97797700
2,78300025;2,60580700
2,78800025;2,79220000
2,79300025;2,41941400
2,79800025;2,41941400
2,80300025;2,23363700
2,80800025;2,04724400
2,81300025;2,79220000
2,81800025;2,04724400
2,82300025;2,97797700
2,82800025;2,60580700
2,83300025;1,30290300
2,83800024;2,97797700
2,84300024;2,97797700
2,84800024;2,79220000
2,85300024;2,79220000
2,85800024;3,16437000
2,86300024;2,79220000
2,86800024;2,41941400
2,87300024;2,60580700
2,87800024;3,53654000
2,88300024;2,41941400
2,88800024;2,04724400
2,89300024;1,11651100
2,89800024;1,48868100
2,90300024;2,23363700
2,90800024;1,48868100
2,91300024;1,86146600
2,91800024;1,67507400
2,92300024;2,04724400
2,92800024;1,48868100
2,93300024;1,48868100
2,93800024;1,67507400
2,94300024;2,04724400
2,94800024;1,86146600
2,95300024;1,86146600
2,95800024;1,67507400
2,96300024;1,67507400
2,96800024;1,86146600
2,97300024;1,67507400
2,97800024;0,37217020
2,98300024;1,11651100
2,98800024;0,37217020
2,99300024;0,37217020
2,99800024;0,00000000
3,00300024;-0,37217020
3,00800024;0,18577760
3,01300024;-0,37217020
3,01800024;0,37217020
3,02300024;0,37217020
3,02800024;1,11651100
3,03300024;0,74434050
3,03800024;1,86146600
3,04300024;2,79220000
3,04800024;2,97797700
3,05300024;2,97797700
3,05800024;3,53654000
3,06300024;3,72293300
3,06800024;3,72293300
3,07300024;3,16437000
3,07800024;2,79220000
3,08300024;2,97797700
3,08800024;0,93073320
3,09300024;1,11651100
3,09800024;0,74434050
3,10300024;0,00000000
3,10800024;0,37217020
3,11300024;-1,11651100
3,11800024;-0,74434050
3,12300024;-0,74434050
3,12800024;-1,11651100
3,13300024;-1,30290300
3,13800024;-2,04724400
3,14300024;-1,67507400
3,14800024;-2,04724400
3,15300024;-1,48868100
3,15800024;-2,04724400
3,16300024;-1,48868100
3,16800024;-3,53654000
3,17300024;-2,04724400
3,17800024;-1,86146600
3,18300024;-1,67507400
3,18800024;-2,04724400
3,19300024;-1,67507400
3,19800024;-2,23363700
3,20300024;-2,04724400
3,20800024;-2,04724400
3,21300024;-1,86146600
3,21800024;-1,86146600
3,22300024;-2,41941400
3,22800024;-2,41941400
3,23300023;-3,16437000
3,23800023;-2,97797700
3,24300023;-3,35014700
3,24800023;-3,35014700
3,25300023;-3,72293300
3,25800023;-3,16437000
3,26300023;-3,53654000
3,26800023;-3,90871000
3,27300023;-3,35014700
3,27800023;-2,41941400
3,28300023;-1,67507400
3,28800023;-2,60580700
3,29300023;-3,35014700
3,29800023;-2,23363700
3,30300023;-2,04724400
3,30800023;-2,04724400
3,31300023;-2,04724400
3,31800023;-1,67507400
3,32300023;-1,67507400
3,32800023;-2,23363700
3,33300023;-1,67507400
3,33800023;-1,86146600
3,34300023;-2,60580700
3,34800023;-2,79220000
3,35300023;-2,97797700
3,35800023;-3,16437000
3,36300023;-3,16437000
3,36800023;-3,35014700
3,37300023;-3,16437000
3,37800023;-3,90871000
3,38300023;-3,72293300
3,38800023;-3,16437000
3,39300023;-2,79220000
3,39800023;-2,97797700
3,40300023;-2,97797700
3,40800023;-2,41941400
3,41300023;-2,79220000
3,41800023;-1,67507400
3,42300023;-2,04724400
3,42800023;-2,23363700
3,43300023;-2,79220000
3,43800023;-2,97797700
3,44300023;-2,97797700
3,44800023;-2,60580700
3,45300023;-3,35014700
3,45800023;-3,53654000
3,46300023;-3,72293300
3,46800023;-3,16437000
3,47300023;-3,35014700
3,47800023;-4,09510300
3,48300023;-3,16437000
3,48800023;-2,97797700
3,49300023;-2,79220000
3,49800023;-3,16437000
3,50300023;-3,16437000
3,50800023;-2,60580700
3,51300023;-3,16437000
3,51800023;-2,97797700
3,52300023;-3,16437000
3,52800023;-3,16437000
3,53300023;-2,79220000
3,53800023;-2,41941400
3,54300023;-2,97797700
3,54800023;-2,23363700
3,55300023;-2,23363700
3,55800023;-1,86146600
3,56300023;-1,30290300
3,56800023;-1,67507400
3,57300023;-0,74434050
3,57800023;-0,37217020
3,58300023;0,18577760
3,58800023;0,37217020
3,59300023;0,55794780
3,59800023;0,00000000
3,60300023;0,00000000
3,60800023;-0,37217020
3,61300023;-1,30290300
3,61800023;-2,23363700
3,62300023;-2,04724400
3,62800022;-2,97797700
3,63300022;-3,35014700
3,63800022;-4,09510300
3,64300022;-4,09510300
3,64800022;-4,46727300
3,65300022;-3,90871000
3,65800022;-4,46727300
3,66300022;-3,72293300
3,66800022;-4,09510300
3,67300022;-3,53654000
3,67800022;-3,35014700
3,68300022;-3,16437000
3,68800022;-2,60580700
3,69300022;-1,67507400
3,69800022;-1,30290300
3,70300022;-1,30290300
3,70800022;-1,30290300
3,71300022;-0,55794780
3,71800022;-0,74434050
3,72300022;-0,37217020
3,72800022;-0,37217020
3,73300022;-0,74434050
3,73800022;-0,37217020
3,74300022;-0,55794780
3,74800022;-1,30290300
3,75300022;-0,55794780
3,75800022;0,00000000
3,76300022;0,55794780
3,76800022;0,18577760
3,77300022;0,18577760
3,77800022;0,37217020
3,78300022;0,18577760
3,78800022;0,55794780
3,79300022;0,55794780
3,79800022;0,93073320
3,80300022;1,48868100
3,80800022;1,48868100
3,81300022;2,23363700
3,81800022;1,86146600
3,82300022;2,79220000
3,82800022;2,79220000
3,83300022;2,04724400
3,83800022;2,97797700
3,84300022;3,35014700
3,84800022;3,90871000
3,85300022;3,90871000
3,85800022;3,16437000
3,86300022;3,72293300
3,86800022;3,72293300
3,87300022;3,35014700
3,87800022;2,97797700
3,88300022;2,79220000
3,88800022;2,79220000
3,89300022;2,41941400
3,89800022;2,79220000
3,90300022;2,79220000
3,90800022;1,67507400
3,91300022;1,86146600
3,91800022;2,04724400
3,92300022;1,86146600
3,92800022;1,48868100
3,93300022;1,86146600
3,93800022;1,48868100
3,94300022;1,86146600
3,94800022;2,04724400
3,95300022;1,86146600
3,95800022;1,86146600
3,96300022;2,41941400
3,96800022;2,04724400
3,97300022;2,23363700
3,97800022;2,23363700
3,98300022;2,79220000
3,98800022;2,97797700
3,99300022;2,79220000
3,99800022;2,79220000
4,00300022;2,60580700
4,00800022;2,97797700
4,01300022;3,35014700
4,01800022;3,35014700
4,02300021;4,28149600
4,02800021;3,35014700
4,03300021;3,72293300
4,03800021;3,35014700
4,04300021;3,72293300
4,04800021;3,53654000
4,05300021;2,79220000
4,05800021;2,79220000
4,06300021;3,72293300
4,06800021;2,60580700
4,07300021;2,79220000
4,07800021;2,79220000
4,08300021;2,41941400
4,08800021;2,79220000
4,09300021;2,79220000
4,09800021;2,41941400
4,10300021;2,97797700
4,10800021;3,35014700
4,11300021;2,79220000
4,11800021;2,97797700
4,12300021;2,04724400
4,12800021;3,35014700
4,13300021;3,53654000
4,13800021;2,97797700
4,14300021;2,79220000
4,14800021;2,79220000
4,15300021;2,79220000
4,15800021;2,79220000
4,16300021;2,79220000
4,16800021;1,86146600
4,17300021;2,41941400
4,17800021;1,86146600
4,18300021;2,04724400
4,18800021;2,04724400
4,19300021;2,97797700
4,19800021;1,86146600
4,20300021;1,86146600
4,20800021;1,86146600
4,21300021;2,04724400
4,21800021;1,86146600
4,22300021;2,41941400
4,22800021;2,79220000
4,23300021;2,04724400
4,23800021;1,67507400
4,24300021;1,86146600
4,24800021;1,11651100
4,25300021;1,11651100
4,25800021;0,93073320
4,26300021;0,37217020
4,26800021;0,18577760
4,27300021;-0,18577760
4,27800021;0,00000000
4,28300021;-0,18577760
4,28800021;0,18577760
4,29300021;0,18577760
4,29800021;0,93073320
4,30300021;1,48868100
4,30800021;1,67507400
4,31300021;2,79220000
4,31800021;3,16437000
4,32300021;4,09510300
4,32800021;4,28149600
4,33300021;4,28149600
4,33800021;4,28149600
4,34300021;3,90871000
4,34800021;3,35014700
4,35300021;2,79220000
4,35800021;2,60580700
4,36300021;1,86146600
4,36800021;1,11651100
4,37300021;0,74434050
4,37800021;0,18577760
4,38300021;0,55794780
4,38800021;-0,37217020
4,39300021;-1,30290300
4,39800021;-2,04724400
4,40300021;-1,48868100
4,40800021;-1,30290300
4,41300021;-2,23363700
4,41800020;-1,48868100
4,42300020;-1,86146600
4,42800020;-1,30290300
4,43300020;-2,60580700
4,43800020;-1,48868100
4,44300020;-1,30290300
4,44800020;-1,67507400
4,45300020;-0,37217020
4,45800020;-1,67507400
4,46300020;-1,30290300
4,46800020;-1,30290300
4,47300020;-1,67507400
4,47800020;-0,74434050
4,48300020;-1,86146600
4,48800020;-2,23363700
4,49300020;-2,04724400
4,49800020;-2,23363700
4,50300020;-2,60580700
4,50800020;-2,41941400
4,51300020;-2,79220000
4,51800020;-3,16437000
4,52300020;-3,72293300
4,52800020;-3,72293300
4,53300020;-3,53654000
4,53800020;-3,53654000
4,54300020;-3,90871000
4,54800020;-3,72293300
4,55300020;-3,35014700
4,55800020;-2,97797700
4,56300020;-2,60580700
4,56800020;-2,23363700
4,57300020;-2,23363700
4,57800020;-1,48868100
4,58300020;-1,30290300
4,58800020;-1,30290300
4,59300020;-1,67507400
4,59800020;-0,93073320
4,60300020;-0,93073320
4,60800020;-2,23363700
4,61300020;-2,79220000
4,61800020;-2,41941400
4,62300020;-2,97797700
4,62800020;-2,97797700
4,63300020;-3,53654000
4,63800020;-3,90871000
4,64300020;-3,35014700
4,64800020;-3,53654000
4,65300020;-3,90871000
4,65800020;-3,53654000
4,66300020;-3,90871000
4,66800020;-3,53654000
4,67300020;-4,83944400
4,67800020;-2,97797700
4,68300020;-3,53654000
4,68800020;-2,60580700
4,69300020;-2,97797700
4,69800020;-2,60580700
4,70300020;-2,23363700
4,70800020;-2,60580700
4,71300020;-2,79220000
4,71800020;-3,16437000
4,72300020;-2,97797700
4,72800020;-2,97797700
4,73300020;-3,35014700
4,73800020;-1,67507400
4,74300020;-3,53654000
4,74800020;-3,53654000
4,75300020;-3,53654000
4,75800020;-3,35014700
4,76300020;-3,53654000
4,76800020;-3,53654000
4,77300020;-3,16437000
4,77800020;-3,53654000
4,78300020;-3,16437000
4,78800020;-3,90871000
4,79300020;-3,16437000
4,79800020;-3,72293300
4,80300020;-3,16437000
4,80800020;-2,79220000
4,81300019;-2,79220000
4,81800019;-2,04724400
4,82300019;-1,67507400
4,82800019;-1,67507400
4,83300019;-1,30290300
4,83800019;-1,11651100
4,84300019;-0,74434050
4,84800019;-0,37217020
4,85300019;-0,74434050
4,85800019;0,18577760
4,86300019;0,00000000
4,86800019;0,00000000
4,87300019;-0,37217020
4,87800019;-0,18577760
4,88300019;-1,30290300
4,88800019;-1,48868100
4,89300019;-2,04724400
4,89800019;-2,60580700
4,90300019;-2,41941400
4,90800019;-3,90871000
4,91300019;-3,72293300
4,91800019;-3,90871000
4,92300019;-4,09510300
4,92800019;-4,09510300
4,93300019;-4,28149600
4,93800019;-3,90871000
4,94300019;-3,90871000
4,94800019;-3,16437000
4,95300019;-3,35014700
4,95800019;0,18577760
4,96300019;-1,86146600
4,96800019;-2,23363700
4,97300019;-1,48868100
4,97800019;-1,48868100
4,98300019;-1,11651100
4,98800019;-1,67507400
4,99300019;0,00000000
4,99800019;-0,74434050
5,00300019;-0,93073320
5,00800019;-0,74434050
5,01300019;-0,93073320
5,01800019;-1,30290300
5,02300019;-0,74434050
5,02800019;-0,37217020
5,03300019;-0,37217020
5,03800019;0,55794780
5,04300019;0,00000000
5,04800019;0,74434050
5,05300019;0,37217020
5,05800019;0,74434050
5,06300019;0,55794780
5,06800019;0,37217020
5,07300019;0,74434050
5,07800019;0,93073320
5,08300019;1,86146600
5,08800019;1,86146600
5,09300019;2,41941400
5,09800019;2,04724400
5,10300019;2,79220000
5,10800019;2,79220000
5,11300019;3,35014700
5,11800019;3,35014700
5,12300019;3,53654000
5,12800019;3,16437000
5,13300019;4,09510300
5,13800019;3,53654000
5,14300019;3,35014700
5,14800019;3,53654000
5,15300019;2,79220000
5,15800019;2,60580700
5,16300019;2,41941400
5,16800019;1,86146600
5,17300019;2,60580700
5,17800019;1,86146600
5,18300019;2,04724400
5,18800019;1,48868100
5,19300019;0,93073320
5,19800019;1,48868100
5,20300019;1,86146600
5,20800019;2,23363700
5,21300018;1,48868100
5,21800018;2,60580700
5,22300018;1,86146600
5,22800018;3,16437000
5,23300018;3,16437000
