Zeit;Kanal A
-12,51499937;1,48868100
-12,50999937;1,11651100
-12,50499937;1,30290300
-12,49999937;1,48868100
-12,49499937;1,48868100
-12,48999937;2,04724400
-12,48499937;1,86146600
-12,47999937;2,41941400
-12,47499937;2,41941400
-12,46999937;2,04724400
-12,46499937;2,79220000
-12,45999937;1,48868100
-12,45499937;1,86146600
-12,44999937;1,11651100
-12,44499937;0,93073320
-12,43999937;0,55794780
-12,43499937;0,55794780
-12,42999937;1,48868100
-12,42499937;0,00000000
-12,41999937;-0,93073320
-12,41499937;-0,93073320
-12,40999937;-1,11651100
-12,40499937;-0,93073320
-12,39999937;2,04724400
-12,39499937;-0,74434050
-12,38999937;0,00000000
-12,38499937;0,55794780
-12,37999937;0,55794780
-12,37499937;2,41941400
-12,36999937;1,48868100
-12,36499937;2,04724400
-12,35999937;2,41941400
-12,35499937;2,97797700
-12,34999937;2,41941400
-12,34499937;2,04724400
-12,33999937;1,11651100
-12,33499937;0,74434050
-12,32999937;-0,37217020
-12,32499937;-0,18577760
-12,31999937;-0,93073320
-12,31499937;-1,30290300
-12,30999937;-1,67507400
-12,30499937;-3,16437000
-12,29999937;-2,79220000
-12,29499937;-3,16437000
-12,28999937;-2,97797700
-12,28499937;-2,79220000
-12,27999937;-2,41941400
-12,27499937;-1,67507400
-12,26999937;-2,04724400
-12,26499937;1,48868100
-12,25999937;-1,11651100
-12,25499937;0,37217020
-12,24999937;0,37217020
-12,24499937;0,55794780
-12,23999937;0,55794780
-12,23499937;0,37217020
-12,22999937;0,00000000
-12,22499937;-0,37217020
-12,21999937;-1,11651100
-12,21499937;-2,04724400
-12,20999938;-2,41941400
-12,20499938;-2,97797700
-12,19999938;-4,46727300
-12,19499938;-4,46727300
-12,18999938;-4,83944400
-12,18499938;-4,83944400
-12,17999938;-5,21222900
-12,17499938;-5,21222900
-12,16999938;-4,65366600
-12,16499938;-4,09510300
-12,15999938;-4,09510300
-12,15499938;-3,35014700
-12,14999938;-2,97797700
-12,14499938;-2,04724400
-12,13999938;-2,04724400
-12,13499938;-2,04724400
-12,12999938;-1,30290300
-12,12499938;-1,67507400
-12,11999938;-0,74434050
-12,11499938;-1,67507400
-12,10999938;-1,86146600
-12,10499938;-2,23363700
-12,09999938;-2,41941400
-12,09499938;-2,60580700
-12,08999938;-2,97797700
-12,08499938;-3,16437000
-12,07999938;-3,16437000
-12,07499938;-3,16437000
-12,06999938;-3,35014700
-12,06499938;-3,53654000
-12,05999938;-2,79220000
-12,05499938;-2,04724400
-12,04999938;-2,41941400
-12,04499938;-2,60580700
-12,03999938;-2,41941400
-12,03499938;-2,04724400
-12,02999938;-1,86146600
-12,02499938;-1,30290300
-12,01999938;-1,86146600
-12,01499938;-2,04724400
-12,00999938;-2,04724400
-12,00499938;-1,86146600
-11,99999938;-2,60580700
-11,99499938;-1,86146600
-11,98999938;-2,04724400
-11,98499938;-2,60580700
-11,97999938;-3,35014700
-11,97499938;-2,04724400
-11,96999938;-3,16437000
-11,96499938;-3,35014700
-11,95999938;-2,97797700
-11,95499938;-3,16437000
-11,94999938;-2,97797700
-11,94499938;-2,79220000
-11,93999938;-2,97797700
-11,93499938;-2,60580700
-11,92999938;-1,30290300
-11,92499938;-1,67507400
-11,91999938;-1,48868100
-11,91499938;-1,11651100
-11,90999938;-1,67507400
-11,90499938;-0,74434050
-11,89999938;-0,74434050
-11,89499938;-0,74434050
-11,88999938;-0,55794780
-11,88499938;-1,11651100
-11,87999938;-1,30290300
-11,87499938;-1,86146600
-11,86999938;-1,86146600
-11,86499938;-1,67507400
-11,85999938;-1,30290300
-11,85499938;-2,41941400
-11,84999938;-2,04724400
-11,84499938;-1,86146600
-11,83999938;-1,86146600
-11,83499938;-1,48868100
-11,82999938;-1,30290300
-11,82499938;-0,37217020
-11,81999938;-0,37217020
-11,81499939;0,18577760
-11,80999939;-0,55794780
-11,80499939;0,93073320
-11,79999939;0,93073320
-11,79499939;1,11651100
-11,78999939;2,23363700
-11,78499939;1,48868100
-11,77999939;0,18577760
-11,77499939;1,48868100
-11,76999939;1,11651100
-11,76499939;-0,18577760
-11,75999939;0,55794780
-11,75499939;0,55794780
-11,74999939;0,55794780
-11,74499939;0,74434050
-11,73999939;0,00000000
-11,73499939;0,55794780
-11,72999939;-0,18577760
-11,72499939;0,37217020
-11,71999939;0,55794780
-11,71499939;0,37217020
-11,70999939;0,37217020
-11,70499939;1,11651100
-11,69999939;1,86146600
-11,69499939;2,04724400
-11,68999939;2,04724400
-11,68499939;2,41941400
-11,67999939;2,97797700
-11,67499939;3,16437000
-11,66999939;3,35014700
-11,66499939;3,16437000
-11,65999939;2,79220000
-11,65499939;3,35014700
-11,64999939;3,16437000
-11,64499939;2,79220000
-11,63999939;2,79220000
-11,63499939;2,97797700
-11,62999939;2,60580700
-11,62499939;2,23363700
-11,61999939;2,41941400
-11,61499939;2,23363700
-11,60999939;1,48868100
-11,60499939;1,86146600
-11,59999939;1,86146600
-11,59499939;2,79220000
-11,58999939;2,41941400
-11,58499939;2,79220000
-11,57999939;2,04724400
-11,57499939;2,04724400
-11,56999939;2,60580700
-11,56499939;2,60580700
-11,55999939;2,23363700
-11,55499939;2,41941400
-11,54999939;3,53654000
-11,54499939;2,79220000
-11,53999939;2,79220000
-11,53499939;3,72293300
-11,52999939;2,79220000
-11,52499939;2,79220000
-11,51999939;2,60580700
-11,51499939;2,41941400
-11,50999939;2,41941400
-11,50499939;2,04724400
-11,49999939;1,11651100
-11,49499939;1,86146600
-11,48999939;1,48868100
-11,48499939;2,04724400
-11,47999939;1,48868100
-11,47499939;1,67507400
-11,46999939;1,30290300
-11,46499939;0,93073320
-11,45999939;1,48868100
-11,45499939;1,86146600
-11,44999939;1,48868100
-11,44499939;1,48868100
-11,43999939;1,86146600
-11,43499939;1,86146600
-11,42999939;1,86146600
-11,42499939;1,86146600
-11,41999940;1,86146600
-11,41499940;1,86146600
-11,40999940;1,86146600
-11,40499940;2,04724400
-11,39999940;1,86146600
-11,39499940;1,48868100
-11,38999940;1,48868100
-11,38499940;1,30290300
-11,37999940;0,18577760
-11,37499940;1,48868100
-11,36999940;-0,18577760
-11,36499940;0,55794780
-11,35999940;-1,30290300
-11,35499940;-0,93073320
-11,34999940;-1,30290300
-11,34499940;-2,23363700
-11,33999940;-1,30290300
-11,33499940;-1,11651100
-11,32999940;0,00000000
-11,32499940;-0,74434050
-11,31999940;0,00000000
-11,31499940;0,93073320
-11,30999940;0,74434050
-11,30499940;1,86146600
-11,29999940;1,67507400
-11,29499940;2,04724400
-11,28999940;1,48868100
-11,28499940;1,67507400
-11,27999940;0,93073320
-11,27499940;0,93073320
-11,26999940;0,00000000
-11,26499940;-0,37217020
-11,25999940;-1,48868100
-11,25499940;-1,86146600
-11,24999940;-2,60580700
-11,24499940;-2,04724400
-11,23999940;-3,35014700
-11,23499940;-2,60580700
-11,22999940;-3,16437000
-11,22499940;-3,16437000
-11,21999940;-2,79220000
-11,21499940;-2,60580700
-11,20999940;-2,04724400
-11,20499940;-1,11651100
-11,19999940;-1,11651100
-11,19499940;0,00000000
-11,18999940;0,18577760
-11,18499940;0,55794780
-11,17999940;0,00000000
-11,17499940;0,55794780
-11,16999940;0,55794780
-11,16499940;0,00000000
-11,15999940;-1,86146600
-11,15499940;-1,67507400
-11,14999940;-1,86146600
-11,14499940;-3,16437000
-11,13999940;-3,90871000
-11,13499940;-4,46727300
-11,12999940;-4,83944400
-11,12499940;-5,58439900
-11,11999940;-5,95657000
-11,11499940;-4,65366600
-11,10999940;-5,02583600
-11,10499940;-4,46727300
-11,09999940;-4,28149600
-11,09499940;-3,90871000
-11,08999940;-3,16437000
-11,08499940;-2,41941400
-11,07999940;-1,86146600
-11,07499940;-1,48868100
-11,06999940;-1,11651100
-11,06499940;-1,11651100
-11,05999940;-1,11651100
-11,05499940;-1,11651100
-11,04999940;-2,23363700
-11,04499940;-2,04724400
-11,03999940;-2,23363700
-11,03499940;-2,23363700
-11,02999940;-2,23363700
-11,02499940;-2,97797700
-11,01999941;-3,16437000
-11,01499941;-2,60580700
-11,00999941;-3,35014700
-11,00499941;-3,90871000
-10,99999941;-3,53654000
-10,99499941;-2,04724400
-10,98999941;-2,41941400
-10,98499941;-0,18577760
-10,97999941;-1,30290300
-10,97499941;-1,30290300
-10,96999941;-1,67507400
-10,96499941;-1,11651100
-10,95999941;-1,67507400
-10,95499941;-1,11651100
-10,94999941;-2,60580700
-10,94499941;-2,04724400
-10,93999941;-1,48868100
-10,93499941;-1,67507400
-10,92999941;-1,86146600
-10,92499941;-2,97797700
-10,91999941;-2,97797700
-10,91499941;-2,97797700
-10,90999941;-2,79220000
-10,90499941;-3,72293300
-10,89999941;-4,09510300
-10,89499941;-3,35014700
-10,88999941;-2,60580700
-10,88499941;-2,97797700
-10,87999941;-2,97797700
-10,87499941;-2,60580700
-10,86999941;-1,67507400
-10,86499941;-1,86146600
-10,85999941;-1,30290300
-10,85499941;-0,18577760
-10,84999941;-0,74434050
-10,84499941;-0,18577760
-10,83999941;-0,37217020
-10,83499941;-0,37217020
-10,82999941;-0,37217020
-10,82499941;-1,11651100
-10,81999941;-1,11651100
-10,81499941;-1,30290300
-10,80999941;-1,67507400
-10,80499941;-0,74434050
-10,79999941;-2,23363700
-10,79499941;-1,86146600
-10,78999941;-1,67507400
-10,78499941;-2,23363700
-10,77999941;-1,67507400
-10,77499941;-1,86146600
-10,76999941;-1,11651100
-10,76499941;-1,67507400
-10,75999941;-0,55794780
-10,75499941;0,18577760
-10,74999941;1,11651100
-10,74499941;0,93073320
-10,73999941;1,11651100
-10,73499941;1,48868100
-10,72999941;1,11651100
-10,72499941;1,67507400
-10,71999941;1,30290300
-10,71499941;1,86146600
-10,70999941;2,04724400
-10,70499941;0,93073320
-10,69999941;0,93073320
-10,69499941;0,00000000
-10,68999941;0,18577760
-10,68499941;0,37217020
-10,67999941;-0,18577760
-10,67499941;0,37217020
-10,66999941;0,18577760
-10,66499941;0,37217020
-10,65999941;-0,37217020
-10,65499941;0,93073320
-10,64999941;0,93073320
-10,64499941;1,11651100
-10,63999941;1,86146600
-10,63499941;2,41941400
-10,62999941;2,04724400
-10,62499942;2,97797700
-10,61999942;2,41941400
-10,61499942;3,16437000
-10,60999942;2,97797700
-10,60499942;3,35014700
-10,59999942;3,16437000
-10,59499942;3,35014700
-10,58999942;2,79220000
-10,58499942;2,97797700
-10,57999942;2,04724400
-10,57499942;2,41941400
-10,56999942;2,41941400
-10,56499942;2,23363700
-10,55999942;2,97797700
-10,55499942;2,04724400
-10,54999942;2,41941400
-10,54499942;2,04724400
-10,53999942;1,48868100
-10,53499942;2,60580700
-10,52999942;1,67507400
-10,52499942;2,04724400
-10,51999942;1,48868100
-10,51499942;2,04724400
-10,50999942;2,41941400
-10,50499942;2,60580700
-10,49999942;2,79220000
-10,49499942;2,04724400
-10,48999942;2,97797700
-10,48499942;2,79220000
-10,47999942;2,79220000
-10,47499942;3,35014700
-10,46999942;3,35014700
-10,46499942;2,79220000
-10,45999942;2,41941400
-10,45499942;2,04724400
-10,44999942;2,79220000
-10,44499942;2,04724400
-10,43999942;2,04724400
-10,43499942;1,86146600
-10,42999942;0,74434050
-10,42499942;1,67507400
-10,41999942;1,11651100
-10,41499942;1,11651100
-10,40999942;0,93073320
-10,40499942;1,11651100
-10,39999942;1,30290300
-10,39499942;1,48868100
-10,38999942;1,48868100
-10,38499942;1,48868100
-10,37999942;0,93073320
-10,37499942;1,48868100
-10,36999942;2,04724400
-10,36499942;2,97797700
-10,35999942;1,86146600
-10,35499942;2,23363700
-10,34999942;2,04724400
-10,34499942;2,60580700
-10,33999942;1,86146600
-10,33499942;1,11651100
-10,32999942;1,48868100
-10,32499942;0,93073320
-10,31999942;0,18577760
-10,31499942;0,37217020
-10,30999942;0,93073320
-10,30499942;-0,37217020
-10,29999942;-1,11651100
-10,29499942;-1,67507400
-10,28999942;-1,67507400
-10,28499942;-2,04724400
-10,27999942;-2,04724400
-10,27499942;-2,04724400
-10,26999942;-1,11651100
-10,26499942;-0,93073320
-10,25999942;-0,37217020
-10,25499942;0,00000000
-10,24999942;1,48868100
-10,24499942;1,48868100
-10,23999942;2,04724400
-10,23499942;1,86146600
-10,22999943;2,41941400
-10,22499943;1,67507400
-10,21999943;1,67507400
-10,21499943;0,93073320
-10,20999943;0,37217020
-10,20499943;-0,18577760
-10,19999943;-1,11651100
-10,19499943;-1,11651100
-10,18999943;-2,97797700
-10,18499943;-3,16437000
-10,17999943;-2,04724400
-10,17499943;-3,90871000
-10,16999943;-3,53654000
-10,16499943;-3,53654000
-10,15999943;-3,35014700
-10,15499943;-2,60580700
-10,14999943;-2,23363700
-10,14499943;-2,04724400
-10,13999943;-1,11651100
-10,13499943;-0,74434050
-10,12999943;-0,18577760
-10,12499943;0,18577760
-10,11999943;-0,74434050
-10,11499943;0,55794780
-10,10999943;0,18577760
-10,10499943;-0,37217020
-10,09999943;-0,55794780
-10,09499943;-1,30290300
-10,08999943;-2,23363700
-10,08499943;-2,97797700
-10,07999943;-3,90871000
-10,07499943;-3,90871000
-10,06999943;-5,02583600
-10,06499943;-5,77017700
-10,05999943;-5,39800700
-10,05499943;-5,39800700
-10,04999943;-5,39800700
-10,04499943;-5,02583600
-10,03999943;-4,83944400
-10,03499943;-3,72293300
-10,02999943;-3,53654000
-10,02499943;-2,60580700
-10,01999943;-2,23363700
-10,01499943;-1,67507400
-10,00999943;-1,86146600
-10,00499943;-2,04724400
-9,99999943;-1,30290300
-9,99499943;-1,30290300
-9,98999943;-2,04724400
-9,98499943;-2,23363700
-9,97999943;-2,60580700
-9,97499943;-3,16437000
-9,96999943;-3,72293300
-9,96499943;-2,97797700
-9,95999943;-3,53654000
-9,95499943;-3,16437000
-9,94999943;-2,60580700
-9,94499943;-3,16437000
-9,93999943;-3,16437000
-9,93499943;-3,16437000
-9,92999943;-2,60580700
-9,92499943;-2,23363700
-9,91999943;-2,23363700
-9,91499943;-1,67507400
-9,90999943;-1,30290300
-9,90499943;-1,11651100
-9,89999943;-1,67507400
-9,89499943;-1,11651100
-9,88999943;-1,67507400
-9,88499943;-1,48868100
-9,87999943;-2,41941400
-9,87499943;-2,04724400
-9,86999943;-2,60580700
-9,86499943;-2,41941400
-9,85999943;-3,16437000
-9,85499943;-3,16437000
-9,84999943;-3,53654000
-9,84499943;-3,90871000
-9,83999943;-3,72293300
-9,83499944;-3,72293300
-9,82999944;-3,72293300
-9,82499944;-3,35014700
-9,81999944;-3,35014700
-9,81499944;-2,60580700
-9,80999944;-2,23363700
-9,80499944;-2,04724400
-9,79999944;-1,67507400
-9,79499944;-1,30290300
-9,78999944;-1,30290300
-9,78499944;-0,74434050
-9,77999944;-0,74434050
-9,77499944;-0,74434050
-9,76999944;-0,37217020
-9,76499944;-0,74434050
-9,75999944;-1,11651100
-9,75499944;-1,11651100
-9,74999944;-1,30290300
-9,74499944;-1,48868100
-9,73999944;-2,04724400
-9,73499944;-1,86146600
-9,72999944;-2,23363700
-9,72499944;-1,67507400
-9,71999944;-2,60580700
-9,71499944;-1,30290300
-9,70999944;-1,48868100
-9,70499944;-0,74434050
-9,69999944;-1,11651100
-9,69499944;-0,18577760
-9,68999944;0,18577760
-9,68499944;0,74434050
-9,67999944;0,93073320
-9,67499944;1,48868100
-9,66999944;1,30290300
-9,66499944;1,48868100
-9,65999944;1,48868100
-9,65499944;1,67507400
-9,64999944;1,86146600
-9,64499944;0,93073320
-9,63999944;1,48868100
-9,63499944;1,30290300
-9,62999944;0,37217020
-9,62499944;0,18577760
-9,61999944;0,00000000
-9,61499944;-0,18577760
-9,60999944;0,00000000
-9,60499944;0,18577760
-9,59999944;0,00000000
-9,59499944;-0,37217020
-9,58999944;0,55794780
-9,58499944;0,74434050
-9,57999944;0,93073320
-9,57499944;1,86146600
-9,56999944;1,67507400
-9,56499944;1,86146600
-9,55999944;2,04724400
-9,55499944;3,16437000
-9,54999944;3,16437000
-9,54499944;2,97797700
-9,53999944;2,79220000
-9,53499944;3,72293300
-9,52999944;3,16437000
-9,52499944;2,23363700
-9,51999944;2,97797700
-9,51499944;2,97797700
-9,50999944;2,41941400
-9,50499944;2,60580700
-9,49999944;3,35014700
-9,49499944;2,41941400
-9,48999944;2,04724400
-9,48499944;2,04724400
-9,47999944;2,04724400
-9,47499944;2,04724400
-9,46999944;1,86146600
-9,46499944;2,04724400
-9,45999944;2,04724400
-9,45499944;2,23363700
-9,44999944;2,23363700
-9,44499944;2,04724400
-9,43999945;2,97797700
-9,43499945;3,16437000
-9,42999945;2,79220000
-9,42499945;2,97797700
-9,41999945;3,35014700
-9,41499945;2,79220000
-9,40999945;2,97797700
-9,40499945;2,60580700
-9,39999945;3,90871000
-9,39499945;2,60580700
-9,38999945;2,23363700
-9,38499945;1,86146600
-9,37999945;2,41941400
-9,37499945;1,30290300
-9,36999945;1,30290300
-9,36499945;0,55794780
-9,35999945;1,11651100
-9,35499945;0,55794780
-9,34999945;-0,37217020
-9,34499945;0,93073320
-9,33999945;0,93073320
-9,33499945;1,11651100
-9,32999945;1,11651100
-9,32499945;0,93073320
-9,31999945;1,48868100
-9,31499945;1,86146600
-9,30999945;1,48868100
-9,30499945;2,04724400
-9,29999945;1,86146600
-9,29499945;1,48868100
-9,28999945;2,04724400
-9,28499945;1,86146600
-9,27999945;2,60580700
-9,27499945;1,48868100
-9,26999945;1,48868100
-9,26499945;1,48868100
-9,25999945;0,93073320
-9,25499945;0,55794780
-9,24999945;0,00000000
-9,24499945;-0,55794780
-9,23999945;-0,18577760
-9,23499945;-1,11651100
-9,22999945;-2,23363700
-9,22499945;-1,86146600
-9,21999945;-1,30290300
-9,21499945;-1,67507400
-9,20999945;-0,74434050
-9,20499945;-0,74434050
-9,19999945;-0,74434050
-9,19499945;0,18577760
-9,18999945;0,55794780
-9,18499945;1,30290300
-9,17999945;0,55794780
-9,17499945;2,04724400
-9,16999945;1,48868100
-9,16499945;1,11651100
-9,15999945;1,11651100
-9,15499945;1,67507400
-9,14999945;0,93073320
-9,14499945;0,18577760
-9,13999945;-0,93073320
-9,13499945;-1,30290300
-9,12999945;-1,30290300
-9,12499945;-2,41941400
-9,11999945;-3,53654000
-9,11499945;-2,97797700
-9,10999945;-3,16437000
-9,10499945;-3,53654000
-9,09999945;-3,16437000
-9,09499945;-2,97797700
-9,08999945;-2,04724400
-9,08499945;-1,67507400
-9,07999945;-1,30290300
-9,07499945;-0,37217020
-9,06999945;0,18577760
-9,06499945;0,55794780
-9,05999945;0,93073320
-9,05499945;0,55794780
-9,04999945;0,18577760
-9,04499945;0,37217020
-9,03999946;-0,37217020
-9,03499946;-0,74434050
-9,02999946;-1,48868100
-9,02499946;-2,23363700
-9,01999946;-3,35014700
-9,01499946;-3,90871000
-9,00999946;-4,83944400
-9,00499946;-5,02583600
-8,99999946;-5,02583600
-8,99499946;-4,83944400
-8,98999946;-5,02583600
-8,98499946;-4,83944400
-8,97999946;-5,02583600
-8,97499946;-4,65366600
-8,96999946;-3,53654000
-8,96499946;-3,35014700
-8,95999946;-2,23363700
-8,95499946;-1,86146600
-8,94999946;-2,41941400
-8,94499946;-1,48868100
-8,93999946;-1,11651100
-8,93499946;-1,30290300
-8,92999946;-1,67507400
-8,92499946;-1,48868100
-8,91999946;-1,48868100
-8,91499946;-2,60580700
-8,90999946;-2,79220000
-8,90499946;-2,97797700
-8,89999946;-3,16437000
-8,89499946;-3,35014700
-8,88999946;-3,53654000
-8,88499946;-3,16437000
-8,87999946;-3,16437000
-8,87499946;-2,97797700
-8,86999946;-3,16437000
-8,86499946;-2,60580700
-8,85999946;-2,23363700
-8,85499946;-2,04724400
-8,84999946;-2,23363700
-8,84499946;-1,30290300
-8,83999946;-1,30290300
-8,83499946;-1,67507400
-8,82999946;-1,67507400
-8,82499946;-1,30290300
-8,81999946;-2,04724400
-8,81499946;-2,04724400
-8,80999946;-2,23363700
-8,80499946;-2,60580700
-8,79999946;-2,79220000
-8,79499946;-3,35014700
-8,78999946;-3,53654000
-8,78499946;-3,16437000
-8,77999946;-2,97797700
-8,77499946;-4,09510300
-8,76999946;-3,16437000
-8,76499946;-3,90871000
-8,75999946;-3,16437000
-8,75499946;-3,53654000
-8,74999946;-2,97797700
-8,74499946;-2,23363700
-8,73999946;-2,79220000
-8,73499946;-2,41941400
-8,72999946;-1,30290300
-8,72499946;-1,11651100
-8,71999946;-1,11651100
-8,71499946;-1,11651100
-8,70999946;-1,11651100
-8,70499946;-0,55794780
-8,69999946;-1,30290300
-8,69499946;-0,74434050
-8,68999946;-0,74434050
-8,68499946;-1,30290300
-8,67999946;-1,30290300
-8,67499946;-1,86146600
-8,66999946;-1,67507400
-8,66499946;-1,67507400
-8,65999946;-2,23363700
-8,65499946;-1,67507400
-8,64999946;-1,67507400
-8,64499947;-0,93073320
-8,63999947;-1,11651100
-8,63499947;-0,37217020
-8,62999947;-0,18577760
-8,62499947;0,18577760
-8,61999947;-0,37217020
-8,61499947;0,93073320
-8,60999947;0,74434050
-8,60499947;1,11651100
-8,59999947;2,41941400
-8,59499947;1,67507400
-8,58999947;1,48868100
-8,58499947;1,67507400
-8,57999947;1,30290300
-8,57499947;0,74434050
-8,56999947;0,37217020
-8,56499947;0,93073320
-8,55999947;0,18577760
-8,55499947;-0,37217020
-8,54999947;0,18577760
-8,54499947;-0,55794780
-8,53999947;-0,18577760
-8,53499947;-0,18577760
-8,52999947;0,37217020
-8,52499947;0,00000000
-8,51999947;0,74434050
-8,51499947;0,93073320
-8,50999947;1,11651100
-8,50499947;1,86146600
-8,49999947;1,86146600
-8,49499947;2,60580700
-8,48999947;2,79220000
-8,48499947;3,16437000
-8,47999947;2,97797700
-8,47499947;3,53654000
-8,46999947;2,97797700
-8,46499947;3,53654000
-8,45999947;3,16437000
-8,45499947;3,35014700
-8,44999947;2,60580700
-8,44499947;2,97797700
-8,43999947;3,35014700
-8,43499947;2,41941400
-8,42999947;1,48868100
-8,42499947;1,67507400
-8,41999947;1,67507400
-8,41499947;2,04724400
-8,40999947;1,86146600
-8,40499947;1,86146600
-8,39999947;1,11651100
-8,39499947;1,86146600
-8,38999947;2,41941400
-8,38499947;2,41941400
-8,37999947;2,41941400
-8,37499947;2,79220000
-8,36999947;2,79220000
-8,36499947;3,16437000
-8,35999947;2,97797700
-8,35499947;2,97797700
-8,34999947;3,90871000
-8,34499947;2,97797700
-8,33999947;2,41941400
-8,33499947;3,35014700
-8,32999947;2,79220000
-8,32499947;2,41941400
-8,31999947;1,48868100
-8,31499947;1,86146600
-8,30999947;1,86146600
-8,30499947;0,93073320
-8,29999947;1,11651100
-8,29499947;0,93073320
-8,28999947;0,74434050
-8,28499947;1,30290300
-8,27999947;1,11651100
-8,27499947;1,11651100
-8,26999947;1,11651100
-8,26499947;1,11651100
-8,25999947;1,48868100
-8,25499947;1,67507400
-8,24999948;1,67507400
-8,24499948;1,86146600
-8,23999948;1,67507400
-8,23499948;2,04724400
-8,22999948;2,23363700
-8,22499948;2,41941400
-8,21999948;2,04724400
-8,21499948;2,04724400
-8,20999948;1,48868100
-8,20499948;0,55794780
-8,19999948;0,93073320
-8,19499948;1,11651100
-8,18999948;0,18577760
-8,18499948;0,18577760
-8,17999948;-0,37217020
-8,17499948;-0,18577760
-8,16999948;-1,30290300
-8,16499948;-4,83944400
-8,15999948;-1,67507400
-8,15499948;-1,30290300
-8,14999948;-0,93073320
-8,14499948;-0,55794780
-8,13999948;-0,37217020
-8,13499948;-0,37217020
-8,12999948;0,00000000
-8,12499948;0,93073320
-8,11999948;1,30290300
-8,11499948;2,04724400
-8,10999948;1,86146600
-8,10499948;1,86146600
-8,09999948;1,48868100
-8,09499948;-1,86146600
-8,08999948;0,74434050
-8,08499948;0,93073320
-8,07999948;-0,74434050
-8,07499948;-1,11651100
-8,06999948;-1,67507400
-8,06499948;-2,60580700
-8,05999948;-4,09510300
-8,05499948;-3,16437000
-8,04999948;-2,97797700
-8,04499948;-2,97797700
-8,03999948;-2,60580700
-8,03499948;-2,79220000
-8,02999948;-2,23363700
-8,02499948;-2,04724400
-8,01999948;-1,30290300
-8,01499948;-1,11651100
-8,00999948;-0,93073320
-8,00499948;0,18577760
-7,99999948;0,00000000
-7,99499948;0,55794780
-7,98999948;0,00000000
-7,98499948;0,00000000
-7,97999948;-1,30290300
-7,97499948;-0,55794780
-7,96999948;-1,30290300
-7,96499948;-2,60580700
-7,95999948;-2,79220000
-7,95499948;-3,53654000
-7,94999948;-3,35014700
-7,94499948;-4,46727300
-7,93999948;-4,83944400
-7,93499948;-4,09510300
-7,92999948;-5,02583600
-7,92499948;-5,21222900
-7,91999948;-4,83944400
-7,91499948;-4,09510300
-7,90999948;-3,72293300
-7,90499948;-3,72293300
-7,89999948;-2,60580700
-7,89499948;-2,04724400
-7,88999948;-1,67507400
-7,88499948;-2,04724400
-7,87999948;-1,30290300
-7,87499948;-1,30290300
-7,86999948;-1,11651100
-7,86499948;-1,86146600
-7,85999948;-1,67507400
-7,85499949;-2,23363700
-7,84999949;0,18577760
-7,84499949;-2,41941400
-7,83999949;-3,16437000
-7,83499949;-3,53654000
-7,82999949;-3,53654000
-7,82499949;-2,97797700
-7,81999949;-3,16437000
-7,81499949;-3,16437000
-7,80999949;-2,79220000
-7,80499949;-2,97797700
-7,79999949;-2,41941400
-7,79499949;-2,04724400
-7,78999949;-2,60580700
-7,78499949;-1,30290300
-7,77999949;-1,30290300
-7,77499949;-1,11651100
-7,76999949;-1,67507400
-7,76499949;-1,48868100
-7,75999949;-1,67507400
-7,75499949;-1,67507400
-7,74999949;-1,67507400
-7,74499949;-2,60580700
-7,73999949;-2,97797700
-7,73499949;-2,97797700
-7,72999949;-3,53654000
-7,72499949;-3,16437000
-7,71999949;-3,16437000
-7,71499949;-3,16437000
-7,70999949;-3,53654000
-7,70499949;-2,41941400
-7,69999949;-3,35014700
-7,69499949;-2,79220000
-7,68999949;-2,23363700
-7,68499949;-2,60580700
-7,67999949;-2,04724400
-7,67499949;-1,67507400
-7,66999949;-1,30290300
-7,66499949;-0,74434050
-7,65999949;-0,93073320
-7,65499949;-0,37217020
-7,64999949;-0,37217020
-7,64499949;-1,11651100
-7,63999949;-0,74434050
-7,63499949;-0,37217020
-7,62999949;-1,11651100
-7,62499949;-1,48868100
-7,61999949;-2,04724400
-7,61499949;-1,67507400
-7,60999949;-2,23363700
-7,60499949;-2,04724400
-7,59999949;-1,86146600
-7,59499949;-1,67507400
-7,58999949;-1,48868100
-7,58499949;-1,67507400
-7,57999949;-0,74434050
-7,57499949;-0,93073320
-7,56999949;-0,37217020
-7,56499949;-0,18577760
-7,55999949;0,74434050
-7,55499949;1,11651100
-7,54999949;1,67507400
-7,54499949;1,48868100
-7,53999949;1,11651100
-7,53499949;1,86146600
-7,52999949;1,67507400
-7,52499949;2,41941400
-7,51999949;1,30290300
-7,51499949;1,11651100
-7,50999949;0,74434050
-7,50499949;0,93073320
-7,49999949;0,00000000
-7,49499949;0,55794780
-7,48999949;0,00000000
-7,48499949;0,00000000
-7,47999949;-0,37217020
-7,47499949;0,37217020
-7,46999949;0,74434050
-7,46499949;0,00000000
-7,45999950;1,11651100
-7,45499950;1,30290300
-7,44999950;1,86146600
-7,44499950;1,48868100
-7,43999950;2,23363700
-7,43499950;2,79220000
-7,42999950;2,97797700
-7,42499950;3,16437000
-7,41999950;3,16437000
-7,41499950;3,90871000
-7,40999950;2,79220000
-7,40499950;2,97797700
-7,39999950;2,97797700
-7,39499950;2,41941400
-7,38999950;2,79220000
-7,38499950;2,97797700
-7,37999950;2,23363700
-7,37499950;2,23363700
-7,36999950;2,23363700
-7,36499950;2,04724400
-7,35999950;2,23363700
-7,35499950;1,67507400
-7,34999950;2,60580700
